"","CO","AB","FACID","DIS","FNAME","FSTREET","FCITY","FZIP","FSIC","COID","DISN","CHAPIS","CERR_CODE","TOGT","ROGT","COT","NOXT","SOXT","PMT","PM10T","year","address"
"231257",30,"SC",54424,"SC","L&L CUSTOM SHUTTERS INC,ALLWOOD SHUTTERS","1907 NANCITA CIR","PLACENTIA","92870",2541,"ORA","SOUTH COAST AQMD","","",1.28460624486033,1.26883,0,0,0,0.14119,0.1355404,2012,"1907 NANCITA CIR,PLACENTIA, CA"
"231259",19,"SC",144010,"SC","L-3 COMMUNICATIONS ELECTRON TECH INC","3100 W LOMITA BLVD","TORRANCE","90505",3691,"LA","SOUTH COAST AQMD","","",2.92492406158064,2.88560636,0.02306,0.0348,0.00016,0.948230429,0.662111199455,2012,"3100 W LOMITA BLVD,TORRANCE, CA"
"231264",30,"SC",142686,"SC","L. A. SPAS, INC","1311 & 1343 BLUE GUM ST","ANAHEIM","92806",3088,"ORA","SOUTH COAST AQMD","","",11.1978895213489,8.13267,0.03167,0.11765,0.00054,1.95764,1.8792666,2012,"1311 & 1343 BLUE GUM ST,ANAHEIM, CA"
"231266",19,"SC",22674,"SC","L.A. COUNTY SANITATION DIST VALENCIA PLT","28185 THE OLD RD","VALENCIA","91355",5149,"LA","SOUTH COAST AQMD","","",2.58578387809109,1.16837,0.68751,2.81296,0.067496,0.17258,0.17223374,2012,"28185 THE OLD RD,VALENCIA, CA"
"231268",19,"SC",73737,"SC","LA AIRLINE INC","3844 S SANTA FE AVE","VERNON","90058",4729,"LA","SOUTH COAST AQMD","","",0.502192460350056,0.45713,0.04329,0.16081,0.00073,0.00927,0.008899,2012,"3844 S SANTA FE AVE,VERNON, CA"
"231269",19,"SC",22312,"SC","LA AIRPORT MARRIOTT HOTEL","5855 W CENTURY BLVD","LOS ANGELES","90045",7011,"LA","SOUTH COAST AQMD","","",0.206501404623757,0.08825,1.32088,1.59246,0.0094,0.12089,0.12084392,2012,"5855 W CENTURY BLVD,LOS ANGELES, CA"
"231271",19,"SC",800406,"SC","LA CITY , PUB WORKS DEPT","6100 WOODLEY AVE","VAN NUYS","91406",4952,"LA","SOUTH COAST AQMD","","",1.15540115430359,0.65019,0.27403,0.1419,0.00065315,0.00923,0.00911678,2012,"6100 WOODLEY AVE,VAN NUYS, CA"
"231273",19,"SC",49805,"SC","LA CITY, BUREAU OF SANIT(LOPEZ CANYON)","11950 LOPEZ CANYON RD","LAKE VIEW TERRACE","91342",4953,"LA","SOUTH COAST AQMD","","",48.8624980981362,38.67926,0.0856,0.4148,0.1218,0.0132,0.0132,2012,"11950 LOPEZ CANYON RD,LAKE VIEW TERRACE, CA"
"231274",19,"SC",116480,"SC","LA CITY, BUREAU OF STREET MAINTENANCE","2474-84 OLYMPIC BLVD","LOS ANGELES","90023",9621,"LA","SOUTH COAST AQMD","","",4.76436477239413,4.21431,0.70385,2.10937,0.01206,4.38526,1.837055,2012,"2474-84 OLYMPIC BLVD,LOS ANGELES, CA"
"231275",36,"SC",36909,"SC","LA CITY, DEPARTMENT OF AIRPORTS","ONTARIO INTERNATIONAL AIRPORT","ONTARIO","91761",4581,"SBD","SOUTH COAST AQMD","","",1.14569090614342,0.9887,1.59412,3.95582,0.0067284,2.7548,2.0111022,2012,"ONTARIO INTERNATIONAL AIRPORT,ONTARIO, CA"
"231276",19,"SC",800335,"SC","LA CITY, DEPT OF AIRPORTS","275 CENTER WAY","LOS ANGELES","90045",9111,"LA","SOUTH COAST AQMD","","",22.884808461287,12.94729,53.24293,48.7315,0.351613,11.97041,10.70145286,2012,"275 CENTER WAY,LOS ANGELES, CA"
"231277",19,"SC",800170,"SC","LA CITY, DWP HARBOR GENERATING STATION","161 N ISLAND AVE","WILMINGTON","90744",4911,"LA","SOUTH COAST AQMD","","",14.2444247079872,1.30227,0.90449,11.61356,0.3226626,0.49570696,0.470018905528,2012,"161 N ISLAND AVE,WILMINGTON, CA"
"231278",19,"SC",800074,"SC","LA CITY, DWP HAYNES GENERATING STATION","6801 2ND ST","LONG BEACH","90803",4931,"LA","SOUTH COAST AQMD","","",246.274305618759,63.33955,280.4879,79.61534,6.06632,59.12136,59.088251019,2012,"6801 2ND ST,LONG BEACH, CA"
"231279",19,"SC",800075,"SC","LA CITY, DWP SCATTERGOOD GENERATING STN","12700 VISTA DEL MAR","PLAYA DEL REY","90293",4939,"LA","SOUTH COAST AQMD","","",98.3624889573017,44.38887325,485.25701,36.00882,41.081029,31.44964975,30.1808107995,2012,"12700 VISTA DEL MAR,PLAYA DEL REY, CA"
"231280",19,"SC",800193,"SC","LA CITY, DWP VALLEY GENERATING STATION","11801 SHELDON ST","SUN VALLEY","91352",4911,"LA","SOUTH COAST AQMD","","",263.926330833955,24.5197511428,2.896576435,91.92158,2.30908045,25.0080505631,20.1440421491,2012,"11801 SHELDON ST,SUN VALLEY, CA"
"231281",19,"SC",61962,"SC","LA CITY, HARBOR DEPT","500 PIER A ST BERTH 161","WILMINGTON","90744",9199,"LA","SOUTH COAST AQMD","","",6.31933377882644,1.91116938,7.17431,5.92788,0.0175958755,0.42234813,0.41205843038,2012,"500 PIER A ST BERTH 161,WILMINGTON, CA"
"231282",19,"SC",2212,"SC","LA CITY, LA-GLENDALE WATER RECLAMATION","4600 COLORADO BLVD","LOS ANGELES","90039",9511,"LA","SOUTH COAST AQMD","","",0.347518136052778,0.19682,0.04679,0.03502,6.21e-05,0.00248,0.00242156,2012,"4600 COLORADO BLVD,LOS ANGELES, CA"
"231283",19,"SC",42949,"SC","LA CITY, PUB WKS DEPT, SANITATION BUREAU","12730 SHELDON ST","SUN VALLEY","91352",4953,"LA","SOUTH COAST AQMD","","",0.391945606694561,0.18735,1.63953,0.18735,0.03181,0.00728,0.00728,2012,"12730 SHELDON ST,SUN VALLEY, CA"
"231284",19,"SC",800214,"SC","LA CITY, SANITATION BUREAU (HTP)","12000 VISTA DEL MAR","PLAYA DEL REY","90293",4952,"LA","SOUTH COAST AQMD","","",57.5934366998892,19.77223,2.13172,2.95132,0.11368242,3.88602,3.88551072,2012,"12000 VISTA DEL MAR,PLAYA DEL REY, CA"
"231285",19,"SC",25196,"SC","LA CITY, STREET MAINT BUREAU DEPT PUB WK","12251 SHERMAN WAY","NORTH HOLLYWOOD","91605",2951,"LA","SOUTH COAST AQMD","","",3.55891845514068,3.10122,1.05,2.91968,0.018,5.20972,2.218888,2012,"12251 SHERMAN WAY,NORTH HOLLYWOOD, CA"
"231286",19,"SC",10245,"SC","LA CITY, TERMINAL ISLAND TREATMENT PLANT","445 FERRY ST","SAN PEDRO","90731",9511,"LA","SOUTH COAST AQMD","","",18.469784639776,10.28083,0.69269,1.89382,0.35303,1.6069,1.60639168,2012,"445 FERRY ST,SAN PEDRO, CA"
"231287",19,"SC",95566,"SC","LA CITY, TOYON CANYON LANDFILL","5050 MOUNT HOLLYWOOD WAY","LOS ANGELES","90027",9999,"LA","SOUTH COAST AQMD","","",0.0097489539748954,0.00466,0.00629,0.00122,0.00042,0.00024,0.00024,2012,"5050 MOUNT HOLLYWOOD WAY,LOS ANGELES, CA"
"231288",19,"SC",24520,"SC","LA CNTY SANITATION DISTRICT-PALOS VERDES","26301 S CRENSHAW B &25704, 06 HAWT","ROLLING HILLS ESTATE","90274",4953,"LA","SOUTH COAST AQMD","","",2.81467729318735,1.35345000188,0.0505800051,1.2289700235,2.6028000000105,2.13956000168,2.13956000163968,2012,"26301 S CRENSHAW B &25704, 06 HAWT,ROLLING HILLS ESTATE, CA"
"231289",19,"SC",25070,"SC","LA CNTY SANITATION DISTRICT-PUENTE HILLS","13130 CROSSROADS PKY SOUTH","CITY OF INDUSTRY","91745",4952,"LA","SOUTH COAST AQMD","","",81.6532278770903,14.8742700205,154.00915,103.52938,175.23726,52.17087,52.10560356,2012,"13130 CROSSROADS PKY SOUTH,CITY OF INDUSTRY, CA"
"231290",19,"SC",800312,"SC","LA CO HARBOR-UCLA MEDICAL CENTER","1000 W CARSON ST","TORRANCE","90502",8062,"LA","SOUTH COAST AQMD","","",1.73544114082483,1.17178,1.43317,2.95646,0.03829,1.4664,1.17668442,2012,"1000 W CARSON ST,TORRANCE, CA"
"231294",19,"SC",800236,"SC","LA CO. SANITATION DIST","24501 S FIGUEROA ST","CARSON","90745",4952,"LA","SOUTH COAST AQMD","","",91.8556543829926,24.86106,66.60032,90.9346,13.00468578,19.2989,19.14953288,2012,"24501 S FIGUEROA ST,CARSON, CA"
"231295",19,"SC",550,"SC","LA CO., INTERNAL SERVICE DEPT","301 N BROADWAY","LOS ANGELES","90012",9199,"LA","SOUTH COAST AQMD","","",21.1285379978766,2.19959,12.85221,12.81249,3.05143,11.08011,9.58567218,2012,"301 N BROADWAY,LOS ANGELES, CA"
"231296",19,"SC",53610,"SC","LA CO., METROPOLITAN TRANS AUTHORITY","900 LYON ST","LOS ANGELES","90012",4111,"LA","SOUTH COAST AQMD","","",2.83812461943977,2.66250468,1.0795,4.6586,0.00741,0.44470526,0.4300367496,2012,"900 LYON ST,LOS ANGELES, CA"
"231297",19,"SC",3093,"SC","LA CO., OLIVE VIEW/UCLA MEDICAL CENTER","14445 OLIVE VIEW DR.","SYLMAR","91342",8062,"LA","SOUTH COAST AQMD","","",0.454897720376156,0.11203,0.75492,1.98756,0.0526,2.02691,1.46057626,2012,"14445 OLIVE VIEW DR.,SYLMAR, CA"
"231298",19,"SC",6384,"SC","LA CO., RANCHO LOS AMIGOS NAT. REHAB CTR","7601 E IMPERIAL HWY","DOWNEY","90242",9431,"LA","SOUTH COAST AQMD","","",1.48171138433415,0.99844,5.40752,2.94501,0.03811,2.88173,2.1707425,2012,"7601 E IMPERIAL HWY,DOWNEY, CA"
"231299",19,"SC",1680,"SC","LA CO., SANITATION DIST","26200 SPRINGBROOK AVE","SAUGUS","91355",9511,"LA","SOUTH COAST AQMD","","",0.78603463390246,0.44544,0.03785,0.08399,0.05999,0.00599,0.00584678,2012,"26200 SPRINGBROOK AVE,SAUGUS, CA"
"231300",19,"SC",13906,"SC","LA CO., SANITATION DIST","295 S HUMANE WAY","POMONA","91766",9511,"LA","SOUTH COAST AQMD","","",1.12838728737734,0.63741,0.02334,0.04344,5.0525e-05,4e-04,0.00039094,2012,"295 S HUMANE WAY,POMONA, CA"
"231301",19,"SC",24299,"SC","LA CO., SANITATION DIST","VARIOUS LOCATIONS IN SCAQMD","WHITTIER","90601",4952,"LA","SOUTH COAST AQMD","","",1.422274296507,1.06472,3.18198,0.54372,0.02637838,0.0382,0.03737446,2012,"VARIOUS LOCATIONS IN SCAQMD,WHITTIER, CA"
"231302",19,"SC",16399,"SC","LA CO., SANITATION DIST NO. 2","7400 E WILLOW ST","LONG BEACH","90815",4959,"LA","SOUTH COAST AQMD","","",1.05952606651518,0.64821,0.06661,0.47076,0.00053,0.00325,0.00317308,2012,"7400 E WILLOW ST,LONG BEACH, CA"
"231303",19,"SC",22221,"SC","LA CO., SANITATION DIST NO.2","301 N ROSEMEAD BLVD","EL MONTE","91733",4952,"LA","SOUTH COAST AQMD","","",1.1363752332933,0.67095,0.01678,0.02359,0.00013,0.00269,0.00262544,2012,"301 N ROSEMEAD BLVD,EL MONTE, CA"
"231304",19,"SC",21189,"SC","LA CO., SANITATION DIST, MISSION CYNS1-3","2501 N SEPULVEDA BLVD","LOS ANGELES","90049",9999,"LA","SOUTH COAST AQMD","","",0.0644902057552044,0.03088,7e-05,0.19787,0.16779,0.21133,0.21133,2012,"2501 N SEPULVEDA BLVD,LOS ANGELES, CA"
"231305",19,"SC",2680,"SC","LA CO., SANITATION DISTRICT","1965 WORKMAN MILL RD","WHITTIER","90601",4952,"LA","SOUTH COAST AQMD","","",8.26244181147646,4.83578,1.64782,0.79551,0.00611,0.08107,0.08045134,2012,"1965 WORKMAN MILL RD,WHITTIER, CA"
"231306",19,"SC",56100,"SC","LA CO., SANITATION DISTRICT","16515 PIUMA AVE","CERRITOS","90701",4952,"LA","SOUTH COAST AQMD","","",6.99323364658978,3.96032,0.3003,0.3072,0.00063504,0.02972,0.02901194,2012,"16515 PIUMA AVE,CERRITOS, CA"
"231307",19,"SC",800386,"SC","LA CO., SHERIFF DEPT","29300 THE OLD RD","SAUGUS","91384",9221,"LA","SOUTH COAST AQMD","","",210.685085985427,20.02678,8.97014,28.68197,0.56,6.8881,6.7311739,2012,"29300 THE OLD RD,SAUGUS, CA"
"231308",19,"SC",29411,"SC","LA CO., SHERIFF'S DEPT","441 BAUCHET ST","LOS ANGELES","90012",9221,"LA","SOUTH COAST AQMD","","",3.71461216615314,1.70266,0.68351,2.67611,0.04181,0.49205,0.49180286,2012,"441 BAUCHET ST,LOS ANGELES, CA"
"231309",19,"SC",99696,"SC","LA CO.,SANITATION DISTRICT","VARIOUS LOCATIONS IN SCAQMD","WHITTIER","90607",4953,"LA","SOUTH COAST AQMD","","",0.00120712322218238,0.00101,0.00275,0.01266,5.67e-06,9e-04,0.0008784,2012,"VARIOUS LOCATIONS IN SCAQMD,WHITTIER, CA"
"231311",19,"SC",42514,"SC","LA COUNTY SANITATION DIST (CALABASAS)","5200-300 LOST HILLS RD","AGOURA","91301",9511,"LA","SOUTH COAST AQMD","","",26.8140916797117,2.869030205,1.57416,15.5147,24.14206,4.72478,4.69874144,2012,"5200-300 LOST HILLS RD,AGOURA, CA"
"231312",19,"SC",42633,"SC","LA COUNTY SANITATION DISTRICTS (SPADRA)","4125 W VALLEY BLVD","POMONA","91765",9511,"LA","SOUTH COAST AQMD","","",0.756488441245993,0.41447694,0.43417,7.50601,5.77987,1.40643,1.40642532,2012,"4125 W VALLEY BLVD,POMONA, CA"
"231320",19,"SC",12989,"SC","LA TRADE TECH COLL, LA COMMUNITY COLL","400 W WASHINGTON BLVD.","LOS ANGELES","90015",8222,"LA","SOUTH COAST AQMD","","",0.234719132732037,0.14662,1.05323,1.13182,0.0063163,1.86931,1.3434699,2012,"400 W WASHINGTON BLVD.,LOS ANGELES, CA"
"231323",19,"SC",20197,"SC","LAC/USC MEDICAL CENTER","1200 N STATE ST","LOS ANGELES","90033",8011,"LA","SOUTH COAST AQMD","","",34.2903742465532,17.11563,12.83374,7.90268,0.13517,4.13755,3.46772438,2012,"1200 N STATE ST,LOS ANGELES, CA"
"231347",19,"SC",45262,"SC","LACOUNTY SANITATION DIST SCHOLL CANYON","3001 SCHOLL CANYON RD","GLENDALE","91206",4953,"LA","SOUTH COAST AQMD","","",0.294563136783706,0.1590300002068,0.086150000561,0.837130002585,0.279761680001155,0.2961200001848,0.295746320180365,2012,"3001 SCHOLL CANYON RD,GLENDALE, CA"
"231355",30,"SC",80066,"SC","LAIRD COATINGS CORPORATION","15541 COMMERCE LN","HUNTINGTON BEACH","92649",2851,"ORA","SOUTH COAST AQMD","","",4.25866990586092,4.20714,0,0,0,0,0,2012,"15541 COMMERCE LN,HUNTINGTON BEACH, CA"
"231383",19,"SC",800428,"SC","LAMPS PLUS INC/ PACIFIC COAST LIGHTING","20238-50 PLUMMER ST","CHATSWORTH","91311",3645,"LA","SOUTH COAST AQMD","","",0.187477961200512,0.1850625,0,0,0,0.02054,0.0197184,2012,"20238-50 PLUMMER ST,CHATSWORTH, CA"
"231402",19,"SC",70913,"SC","LANGER JUICE COMPANY,INC.","16195 STEPHENS ST","CITY OF INDUSTRY","91745",2033,"LA","SOUTH COAST AQMD","","",0.483681376493039,0.20421006,3.118920162,0.11695208,0.0222700003,0.282180005,0.28218000497,2012,"16195 STEPHENS ST,CITY OF INDUSTRY, CA"
"231449",19,"SC",800313,"SC","LAXFUEL CORP","9900 LAXFUEL RD","LOS ANGELES","90045",5171,"LA","SOUTH COAST AQMD","","",7.25049771536204,6.86849,0.03105,0.14281,0.00216,0.0102,0.0099552,2012,"9900 LAXFUEL RD,LOS ANGELES, CA"
"231453",19,"SC",76230,"SC","LAZAR INDUSTRIES INC","620 E SLAUSON AVE","LOS ANGELES","90011",9999,"LA","SOUTH COAST AQMD","","",0.663275635185748,0.65525,0,0,0,0.10112,0.0970752,2012,"620 E SLAUSON AVE,LOS ANGELES, CA"
"231454",36,"SC",21952,"SC","LAZY DAZE INC","4303 E MISSION BLVD","MONTCLAIR","91763",3716,"SBD","SOUTH COAST AQMD","","",0.169521053492067,0.13184,0,0,0,0.00401,0.0038496,2012,"4303 E MISSION BLVD,MONTCLAIR, CA"
"231456",19,"SC",147943,"SC","LBA REALTY","1149 S OLIVE ST","LOS ANGELES","90015",9999,"LA","SOUTH COAST AQMD","","",0.100515124015038,0.04432,0.59037,0.7858,0.00434,0.05821,0.0579259,2012,"1149 S OLIVE ST,LOS ANGELES, CA"
"231463",19,"SC",158209,"SC","LCW OIL OPERATIONS LLC","6433 WESTMINSTER AVE","LONG BEACH","90803",9999,"LA","SOUTH COAST AQMD","","",9.69480556009014,5.81953,0,0,0,0,0,2012,"6433 WESTMINSTER AVE,LONG BEACH, CA"
"231467",30,"SC",22648,"SC","LEACH CORP","6900 ORANGETHORPE AVE","BUENA PARK","90620",3679,"ORA","SOUTH COAST AQMD","","",1.45392371703698,0.80405,0,0,0,0,0,2012,"6900 ORANGETHORPE AVE,BUENA PARK, CA"
"231484",19,"SC",22467,"SC","LEFIELL MFG CO","13700 FIRESTONE BLVD","SANTA FE SPRINGS","90670",9999,"LA","SOUTH COAST AQMD","","",1.65242060999117,1.49519,0.245,0.91,0.0042,0.0525,0.0525,2012,"13700 FIRESTONE BLVD,SANTA FE SPRINGS, CA"
"231492",36,"SC",145351,"SC","LEGEND DAIRY FARMS","7233 EUCALYPTUS AVE","ONTARIO","91762",241,"SBD","SOUTH COAST AQMD","","",18.4941311193816,12.92,0,0,0,3.7024,1.81158432,2012,"7233 EUCALYPTUS AVE,ONTARIO, CA"
"231493",36,"SC",145354,"SC","LEGEND DAIRY FARMS #3","11111 E EDISON AVE","ONTARIO","91761",241,"SBD","SOUTH COAST AQMD","","",13.4912682507873,9.425,0,0,0,2.7056,1.32385008,2012,"11111 E EDISON AVE,ONTARIO, CA"
"231494",19,"SC",163473,"SC","LEGGETT & PLATT, INC.","12352 E WHITTIER BLVD","WHITTIER","90602",4959,"LA","SOUTH COAST AQMD","","",0.0743152769324407,0.01221,0.06105,0.22678,0.00104,0.01308,0.01308,2012,"12352 E WHITTIER BLVD,WHITTIER, CA"
"231505",19,"SC",141295,"SC","LEKOS DYE AND FINISHING, INC","3131 HARCOURT ST","COMPTON","90221",2258,"LA","SOUTH COAST AQMD","","",0.969296653681124,0.40954,4.52409,2.28996,0.04065,0.51278,0.50864294,2012,"3131 HARCOURT ST,COMPTON, CA"
"231515",19,"SC",5521,"SC","LEO HOFFMAN CHEVROLET","15432 E NELSON AVE","CITY OF INDUSTRY","91744",5511,"LA","SOUTH COAST AQMD","","",0.379829823097759,0.37426,0.00321,0.01194,7e-05,0.01265,0.0121712,2012,"15432 E NELSON AVE,CITY OF INDUSTRY, CA"
"231523",19,"SC",130272,"SC","LESLIE-LOCKE, DIV/LEHIGH CONSUMER PROD C","675 W MANVILLE","COMPTON","90220",3479,"LA","SOUTH COAST AQMD","","",0.628832844238422,0.47894,0.09292,0.34515,0.00159,0.03208,0.02590394,2012,"675 W MANVILLE,COMPTON, CA"
"231525",33,"SC",114802,"SC","LEVECKE CORPORATION","10810 INLAND AVE","MIRA LOMA","91752",5181,"RIV","SOUTH COAST AQMD","","",4.97382,4.97382,0,0,0,0,0,2012,"10810 INLAND AVE,MIRA LOMA, CA"
"231581",19,"SC",98326,"SC","LEVLAD, LLC","9200 MASON AVE","CHATSWORTH","91311",2844,"LA","SOUTH COAST AQMD","","",2.0939444540146,2.02213,0.02134,0.04767,0.00459,0.42464,0.4098984,2012,"9200 MASON AVE,CHATSWORTH, CA"
"231583",19,"SC",136914,"SC","LEYMASTER ENVIRONMENTAL CONSULTING","24721 S MAIN ST","CARSON","90745",8999,"LA","SOUTH COAST AQMD","","",0.124885769933049,0.06334,0.06051,0.22478,0.00103,0.01296,0.01296,2012,"24721 S MAIN ST,CARSON, CA"
"231587",19,"SC",50865,"SC","LIBERTY CONTAINER CO, KEY CONTAINER","4224 SANTA ANA ST","SOUTH GATE","90280",2653,"LA","SOUTH COAST AQMD","","",1.10364223471029,0.96978,1.48638,1.7695,0.01061,0.13448,0.13448,2012,"4224 SANTA ANA ST,SOUTH GATE, CA"
"231590",19,"SC",140878,"SC","LIBERTY MFG INC","2233 E 16TH ST","LOS ANGELES","90021",3313,"LA","SOUTH COAST AQMD","","",0.0141639033633349,0.00598,0.02992,0.11115,0.00051,0.65768,0.5469641,2012,"2233 E 16TH ST,LOS ANGELES, CA"
"231597",19,"SC",144455,"SC","LIFOAM INDUSTRIES, LLC","2340 E 52ND ST","VERNON","90058",3086,"LA","SOUTH COAST AQMD","","",28.8603110353732,28.2846,1.93423,0.77998,0.0148,0.21948,0.20951464,2012,"2340 E 52ND ST,VERNON, CA"
"231599",19,"SC",83102,"SC","LIGHT METALS INC","13329 ECTOR ST","CITY OF INDUSTRY","91746",5051,"LA","SOUTH COAST AQMD","","",3.89707255123798,0.89048,4.02666,7.89045,0.06622,3.64567,2.44281404,2012,"13329 ECTOR ST,CITY OF INDUSTRY, CA"
"231611",19,"SC",31878,"SC","LINDE, LLC","2535 DEL AMO BLVD","TORRANCE","90503",5169,"LA","SOUTH COAST AQMD","","",0,0,1.02825,0,0,0,0,2012,"2535 DEL AMO BLVD,TORRANCE, CA"
"231612",19,"SC",50629,"SC","LINDE, LLC","1290 E SEPULVEDA BLVD","CARSON","90745",2813,"LA","SOUTH COAST AQMD","","",0,0,0.43368,0,0,0,0,2012,"1290 E SEPULVEDA BLVD,CARSON, CA"
"231622",30,"SC",151532,"SC","LINN OPERATING, INC","500 N KRAEMER BLVD","BREA","92821",1311,"ORA","SOUTH COAST AQMD","","",11.311052002448,5.96811,7.56927,8.32412,0.12458811,2.05152,2.03807876,2012,"500 N KRAEMER BLVD,BREA, CA"
"231623",30,"SC",151415,"SC","LINN WESTERN OPERATING, INC","2000 SITE DR","BREA","92821",9999,"ORA","SOUTH COAST AQMD","","",3.34433783737508,1.80991,0.02029,0.00052,2e-05,3e-05,2.982e-05,2012,"2000 SITE DR,BREA, CA"
"231653",19,"SC",9861,"SC","LLOYD'S CUSTOM FINISHING","8317 1/28337 SECURA WAY","SANTA FE SPRINGS","90670",2431,"LA","SOUTH COAST AQMD","","",0.453659277254783,0.44817,0,0,0,0.07216,0.0692736,2012,"8317 1/28337 SECURA WAY,SANTA FE SPRINGS, CA"
"231655",19,"SC",6315,"SC","LMC ENTERPRISES, DBA FLO-KEM","19400-02 SUSANA RD","RANCHO DOMINGUEZ","90221",2841,"LA","SOUTH COAST AQMD","","",1.1218624066169,0.949405,0.00519,0.03,8e-05,4.6471125,4.18245675,2012,"19400-02 SUSANA RD,RANCHO DOMINGUEZ, CA"
"231657",19,"SC",12748,"SC","LMDD ENTER. INC., DIXON HARD CHROME,DBA","11645 PENDLETON ST","SUN VALLEY","91352",8748,"LA","SOUTH COAST AQMD","","",0.0415442918048318,0.01754,0.26796,0.319,0.00191,0.0325375,0.02582155,2012,"11645 PENDLETON ST,SUN VALLEY, CA"
"231658",19,"SC",84890,"SC","LOCAL NEON COMPANY INC","12536 CHADRON AVE","HAWTHORNE","90250",3993,"LA","SOUTH COAST AQMD","","",0.506413399792631,0.49869,0.00673,0.02502,0.00011,0.01629,0.014733,2012,"12536 CHADRON AVE,HAWTHORNE, CA"
"231684",36,"SC",800234,"SC","LOMA LINDA UNIV","10935 PARKLAND AVE","LOMA LINDA","92350",8221,"SBD","SOUTH COAST AQMD","","",56.4900843162517,9.97273,19.48965,37.88382,0.33043,4.18645,4.160150328,2012,"10935 PARKLAND AVE,LOMA LINDA, CA"
"231696",19,"SC",75306,"SC","LONG BEACH CITY, CONVENTION CENTER","300 E OCEAN BLVD","LONG BEACH","90802",6512,"LA","SOUTH COAST AQMD","","",0.278354019330291,0.12701,0.30272,0.62626,0.0117414,0.97401,0.73101054,2012,"300 E OCEAN BLVD,LONG BEACH, CA"
"231697",19,"SC",44577,"SC","LONG BEACH CITY, SERRF PROJECT","100 - 120 PIER S AVE","LONG BEACH","90802",4953,"LA","SOUTH COAST AQMD","","",40.42388916678,6.95522,63.80727,305.32915,27.03787,32.19199,10.12367884,2012,"100 - 120 PIER S AVE,LONG BEACH, CA"
"231698",19,"SC",115314,"SC","LONG BEACH GENERATION, LLC","2665 W SEASIDE BLVD","LONG BEACH","90802",4911,"LA","SOUTH COAST AQMD","","",60.3368578841177,5.55254,27.55478,0,0.47234,5.90458,5.86915252,2012,"2665 W SEASIDE BLVD,LONG BEACH, CA"
"231699",19,"SC",14213,"SC","LONG BEACH MEMORIAL MEDICAL CENTER","2801 ATLANTIC AVE","LONG BEACH","90806",9999,"LA","SOUTH COAST AQMD","","",5.59526188696919,2.617530002,1.194,2.93058,0.03486,4.6588,3.41469652,2012,"2801 ATLANTIC AVE,LONG BEACH, CA"
"231700",19,"SC",180008,"SC","LONG BEACH-DAUGHERTY FIELD AIRPORT","4100 E DONALD DOUGLAS DR","LONG BEACH","90808",4581,"LA","SOUTH COAST AQMD","Y","",35.3144,32.7513,929.3779,138.568,12.3594,22.938944747,21.187,2012,"4100 E DONALD DOUGLAS DR,LONG BEACH, CA"
"231704",19,"SC",57542,"SC","LONGO TOYOTA, D LONGO INC","3534 N PECK RD","EL MONTE","91731",5511,"LA","SOUTH COAST AQMD","","",3.19510856171374,3.02337,0.06937,0.25768,0.00164,0.13424,0.1294648,2012,"3534 N PECK RD,EL MONTE, CA"
"231713",30,"SC",180032,"SC","LOS ALAMITOS ARMY AIRFIELD","4250 CONSTITUTION AVE","LOS ALAMITOS","90720",9711,"ORA","SOUTH COAST AQMD","Y","",5.442,4.882,39.29,1.67,0.12,0,0,2012,"4250 CONSTITUTION AVE,LOS ALAMITOS, CA"
"231717",19,"SC",180001,"SC","LOS ANGELES INT AIRPORT","1 WORLD WAY","LOS ANGELES","90045",4581,"LA","SOUTH COAST AQMD","Y","",737.4669,733.3623,4206.1058,3452.7343,358.8962,73.122302827,71.1978,2012,"1 WORLD WAY,LOS ANGELES, CA"
"231718",19,"SC",20167,"SC","LOS ANGELES PUMP & VALVE PRODUCTS","2529 E 55TH ST","HUNTINGTON PARK","90255",3366,"LA","SOUTH COAST AQMD","","",1.0896063054908,1.08921,0.00105,0.0039,1e-05,4.01589,3.323308,2012,"2529 E 55TH ST,HUNTINGTON PARK, CA"
"231719",19,"SC",117816,"SC","LOS ANGELES STRIPPING & FINISHING CENTER","1120 N SAN FERNANDO RD","LOS ANGELES","90065",7641,"LA","SOUTH COAST AQMD","","",0.11077032088268,0.10943,0,0,0,0,0,2012,"1120 N SAN FERNANDO RD,LOS ANGELES, CA"
"231720",19,"SC",6046,"SC","LOS ANGELES TURF CLUB INC","285 W HUNTINGTON DR","ARCADIA","91007",9999,"LA","SOUTH COAST AQMD","","",1.28311538880518,0.91625,0.70731,0.84383,0.005040945,0.06408,0.0640764,2012,"285 W HUNTINGTON DR,ARCADIA, CA"
"231721",19,"SC",76599,"SC","LOS ANGELES WEST TERMINAL FUEL CORP","7251 WORLD WAY WEST","LOS ANGELES","90045",9999,"LA","SOUTH COAST AQMD","","",1.08037334761372,1.04561,0,0,0,0,0,2012,"7251 WORLD WAY WEST,LOS ANGELES, CA"
"231740",19,"SC",143723,"SC","LOVIN OVEN, LLC","16100 FOOTHILL BLVD","AZUSA","91702",9999,"LA","SOUTH COAST AQMD","","",55.6343058289075,55.32493,1.24684,1.55781,0.01929378,0.24268,0.2426656,2012,"16100 FOOTHILL BLVD,AZUSA, CA"
